id,set
1462257889143986108,train
1462275356179511660,train
1462296939365819575,test
1462352582239987420,train
1462413125733607914,train
1462422096541425798,train
1462502965083146467,test
1462516206375936597,train
1462581980252520839,train
1463818036430674266,train
1464246769459444155,train
1464341512115035041,train
1464365631043639706,train
1464547925654220030,test
1465043505795064822,test
1465151995364542171,test
1465324845501878727,train
1465769865787215258,train
1465787319883025243,test
1465857359665036201,train
1465979688389680246,train
1465981867842686535,train
1466019676146171446,train
1466034891254062210,test
1466152332563441890,train
1466447866134838400,train
1466457638625055891,train
1466460806231811566,test
1466606599005660394,train
1466672871084179689,train
1466697713325630350,train
1466698750426104420,test
1466699580677723801,train
1466764994420380871,test
1467212002915836496,train
1467256864450449582,train
1467317983625736611,test
1467329584316761882,test
1467439068260531700,train
1467894274487508312,train
1467904100998741647,train
1467908015476144053,train
1467914051832999426,test
1467947619449125472,train
1468000216577314993,train
1468012796432273409,train
1468022756765563280,train
1468057400739125845,train
1468345023361523851,train
1468714900682160612,train
1469357806722214875,train
1469503912596335816,train
1469666457557258538,test
1469738061586350099,train
1470149251730374186,train
1470224914774286647,train
1470225072303489552,train
1470288522205685576,train
1470307893574308169,train
1470373935035471792,train
1470424238755089857,train
1470432723495808224,train
1470883499827503243,train
1470995854170770141,train
1470996327665026044,train
1471012767052027921,train
1471014055895008528,train
1471014541335324515,train
1471035670181485441,train
1471139176126405023,train
1471698172714129284,test
1472317094515056268,test
1472443382063678143,train
1472443876585377277,test
1472987246937636422,train
1472999171343051514,test
1473127680907899149,train
1473133098451486122,train
1473693378001481016,train
1473715101260089271,train
1474107758390099642,train
1474487720293166857,train
1474545720777101358,train
1474661298743244506,test
1475216955810966852,train
1475245324026667910,train
1475333912676741449,train
1475339685094142494,train
1475343532202912184,train
1475349062245084292,train
1475352719929997728,train
1475355625059415319,train
1475360416282314516,train
1475363386935538870,train
1475398673583368282,train
1475507641436828123,train
1475542772908621154,train
1475549749459615351,train
1475632583351624632,test
1475958393144797837,test
1475994601658498861,train
1476007285832875691,train
1476059265275308868,train
1476079887503901475,train
1476277708086880415,test
1476492269127965667,train
1476572528541783056,train
1476612206276748386,train
1476653112976487783,train
1476692933815988813,train
1476704366196397237,train
1476708098473542108,test
1476711424235308138,test
1477018610958062853,train
1477386272753812757,train
1477967846157962822,train
1478101487047693053,train
1478121095841706067,test
1478125499428849504,test
1478146238563740836,test
1478242303555161222,train
1478637693531393515,test
1478850678768798610,train
1478857563884767639,train
1478882094855244728,train
1478920744201492144,test
1479157686737294303,train
1479521225117951301,train
1479642869054950043,train
1479660473085757939,train
1479816944802422551,test
1479834607549681654,test
1480235114339452901,train
1480291021426999657,train
1480293237207450203,test
1480316928508510184,train
1480320432054714725,train
1480323586072982239,train
1480324757306493219,train
1480659218990346028,test
1480905055059607382,train
1481008295044821763,test
1481057442015812360,train
1481067412388320100,train
1481072443142648786,train
1481110821701615042,train
1481120041653260980,train
1481186897034058699,train
1481283973676015606,train
1481301394564366549,test
1481385535034088101,train
1481771970276238228,train
1481793050164908467,train
1481797298240608438,train
1481814180629325656,train
1481841045541348527,train
1481859066475613606,train
1481891603793306134,train
1482065302491192620,test
1482069800326435779,train
1482079009618365266,train
1482089661577172503,train
1482379259717048255,train
1482380311676999765,train
1482443712575437566,train
1482463435261128700,train
1482477346529152776,train
1483190596984600001,train
1483231276167637654,train
1483329541778941697,train
1483353810911004196,train
1483381295836852733,train
1483417101653521454,train
1483499095889011998,train
1483821140369669985,train
1483854255579987052,train
1483924309345019722,train
1483948912349174041,train
1483950169202888344,train
1483954785990047753,train
1484585929562126377,train
1484723498537762372,train
1484746004589810174,train
1484786140570634564,train
1484803331168786604,train
1484836897569216802,train
1484838056359878834,train
1484859555304258345,train
1484865926001853257,train
1484918494353403623,train
1484921129157778478,train
1485127138374373243,train
1485147325643908088,test
1485167541133833413,train
1485175208155359886,train
1485246939253225040,train
1485346671194436265,train
1485429896524593310,train
1485532703565953876,train
1485755274479213713,train
1486091128124436655,train
1486148094609941122,train
1486161280260264122,train
1486184490045648302,train
1486229093826553706,train
1486280539093141367,train
1486310123292850843,train
1486449723138981190,train
1486775966119017718,train
1486802240616904168,train
1486822121181053059,test
1486859432144405471,train
1486974921552980158,train
1487000951549193201,train
1487124978450790796,train
1487471186096029301,train
1487487872608751755,train
1487541441091103811,test
1487612343567603845,train
1487654947831007457,train
1488231743855024880,train
1488271969358289524,train
1488315511714346714,train
1488316690707303338,train
1488337488098121420,test
1488370529654120142,train
1488372369926740636,train
1488372721208673093,train
1488373291694737014,train
1488373465914092104,train
1488373746126649822,train
1488374213974476085,train
1488374607512905495,train
1488523167173309022,train
1489042630905760676,train
1489053934440207186,train
1489075382622906551,train
1489102183436736896,test
1489109596768809098,test
1489126263754337933,test
1489129709083715892,train
1489145532935789315,train
1489205141403906129,train
1489676918865315250,train
1489844789030737106,train
1489849130138835497,train
1489871151828869109,train
1489918953205844024,train
1489965618924779136,test
1490362045556557697,train
1490410987034051127,train
1490451031383580473,train
1490491872136942243,train
1490508835970653986,train
1490747238770056787,train
1491089925959272049,train
1491159508034120968,test
1491167598471429456,train
1491305258708046964,train
1491312815428914228,train
1491318902602069044,test
1491403607171876013,train
1491828333827127035,train
1491974173510535891,train
1492121863288279599,train
1492636874233893233,test
1492843654918417593,train
1492861126930970418,test
1492883215086260740,train
1493312419976925680,train
1493358460278237356,train
1493368029307240626,train
1493417996051294826,train
1494040304425591198,train
1494130925784425861,train
1494751062437901153,train
1495497951470196919,train
1495505130146078831,train
1495532213925157951,train
1495609679501257592,train
1495677672060571384,train
1495688023131785884,train
1495699373273660579,test
1495831304950043029,train
1495886197168704660,train
1496202488469765359,train
1496288839740237587,test
1496378830920972238,train
1496450324814702377,train
1496499260932043345,train
1496518065002608046,train
1496559062177432015,test
1496623612522046645,train
1496870376646395531,train
1496884987825499930,train
1497555877174635122,test
1497732390241207887,train
1497942565174645855,train
1498313805580812155,train
1498510966095464885,train
1498539519190367581,train
1498596683050144875,train
1498684628069242697,train
1499066003598915307,train
1499150401635261206,train
1499180594198087462,train
1499185500019314387,test
1499330121104256810,train
1499407926170506341,test
1499446602305155432,train
1499867364926405504,train
1499932279926143876,train
1500592670814390086,train
1500658695380367472,train
1500817310329779290,train
1500863264966613476,train
1501266342034840388,train
1501300448818117975,train
1501302079767022001,train
1501302799151230886,test
1501303535705733062,train
1501304057077848609,train
1501304914590712167,test
1501305721982570209,train
1501381685211261121,test
1501418680310573999,test
1501478714799232854,train
1501498379694164941,test
1501538631483974479,train
1501654492169660199,train
1501658542834078087,train
1502020145001355060,train
1502144357412513479,train
1502338649234035272,test
1502719786531593976,train
1502803808061961619,train
1502821130686539246,test
1502907692990529744,train
1503098575563352686,train
1503134359226957472,test
1503144477522968927,train
1503381601729960091,train
1503497477467213893,train
1503581049925352478,train
1503586928523253405,train
1503594582386839373,test
